CompanyID,CIK,AddedDate,CloseDate,DaysToClose,WeeksToClose,CompanyStatus,Platform,FundraisingType,EquityType,Industry,Valuation,MinimumInvestment,RoundMinimum,RoundMaximum,Raised,PercentOfGoal,RaisedAmountBucket,SuccessStatus,Investors,CompanyName
560,1731540,2018-03-21,2018-06-08,79,11.3,Successful Raise,Republic,Crowdfunding,SAFE/CN,Technology/Software,,$100,"$50,000","$500,000","$61,285",12.3%,#NAME?,#NAME?,149,WolfPack
607,1734117,2018-03-22,2018-06-21,91,13.0,Successful Raise,StartEngine,Crowdfunding,Other Security Type,Technology/Software,,$500,"$10,000","$425,000","$13,000",3.1%,#NAME?,#NAME?,16,Whetstone International Network
606,1722196,2018-03-22,2018-06-30,100,14.3,Successful Raise,Wefunder,Crowdfunding,SAFE/CN,Technology/Software,,$100,"$100,000","$1,070,000","$60,170",5.6%,#NAME?,#NAME?,106,Coppertino
605,1714819,2018-03-22,2018-04-30,39,5.6,Successful Raise,StartEngine,Crowdfunding,Equity,Technology/Software,,$100,"$10,000","$1,070,000","$119,518",11.2%,#NAME?,#NAME?,122,Apparent Energy
604,1684432,2018-03-22,2018-07-02,102,14.6,Successful Raise,StartEngine,Crowdfunding,Equity,Consumer Products & Services,,$100,"$10,000","$100,000","$93,803",93.8%,#NAME?,#NAME?,212,Rentah
603,1730741,2018-03-22,2018-05-25,64,9.1,Successful Raise,Republic,Crowdfunding,SAFE/CN,Technology/Software,,$100,"$50,000","$1,070,000","$271,956",25.4%,#NAME?,#NAME?,855,Are.na
609,1734939,2018-03-23,2018-05-17,55,7.9,Failed To Raise,Netcapital,Crowdfunding,Equity,Technology/Software,,$99,"$10,000","$107,000","$46,415",43.4%,#NAME?,#NAME?,0,4Gen Technology
608,1734702,2018-03-23,2018-05-22,60,8.6,Successful Raise,Netcapital,Crowdfunding,Equity,Technology/Software,,$100,"$10,000","$107,000","$107,000",100.0%,#NAME?,#NAME?,0,Finnest
610,1733801,2018-03-27,2018-10-22,209,29.9,Failed To Raise,Wefunder,Crowdfunding,SAFE/CN,Technology/Software,,$100,"$50,000","$1,070,000","$15,800",1.5%,#NAME?,#NAME?,80,Allestimator
611,1735653,2018-03-29,2018-08-24,148,21.1,Successful Raise,StartEngine,Crowdfunding,Equity,Technology/Software,,$100,"$10,000","$800,000","$186,260",23.3%,#NAME?,#NAME?,428,UniCoin Blockchain
613,1683142,2018-03-30,2018-06-28,90,12.9,Failed To Raise,StartEngine,Crowdfunding,Equity,Technology/Software,,$500,"$10,000","$107,000","$24,000",22.4%,#NAME?,#NAME?,13,Wordego
612,1717014,2018-03-30,2018-10-29,213,30.4,Successful Raise,StartEngine,Crowdfunding,Equity,Technology/Software,,$200,"$10,000","$517,000","$183,275",35.4%,#NAME?,#NAME?,248,Power Hero
615,1739206,2018-04-01,2019-08-31,517,73.9,Successful Raise,TruCrowd,Crowdfunding,Equity,Technology/Software,,$250,"$10,000","$107,000","$48,600",45.4%,#NAME?,#NAME?,70,Eazl Digital Degree Project
614,1734971,2018-04-01,2018-06-29,89,12.7,Failed To Raise,StartEngine,Crowdfunding,Other Security Type,Technology/Software,,$100,"$10,000","$107,000","$1,300",1.2%,#NAME?,#NAME?,5,Market Analyst
616,1734621,2018-04-02,2018-06-01,60,8.6,Failed To Raise,SeedInvest,CF and Reg D,Equity,Technology/Software,,$500,"$500,000","$1,070,000","$116,869",10.9%,#NAME?,#NAME?,0,Jobletics
620,1733765,2018-04-03,2018-11-28,239,34.1,Successful Raise,Wefunder,Crowdfunding,SAFE/CN,Food & Beverage,,$250,"$150,000","$750,000","$192,079",25.6%,#NAME?,#NAME?,300,Border X Brewing
619,1733163,2018-04-03,2018-09-28,178,25.4,Failed To Raise,Wefunder,Crowdfunding,SAFE/CN,Sports,,$250,"$90,000","$1,070,000","$13,200",1.2%,#NAME?,#NAME?,28,KOTA Longboards
618,1728967,2018-04-03,2018-07-06,94,13.4,Successful Raise,Netcapital,Crowdfunding,Equity,Consumer Products & Services,,$100,"$10,000","$106,248","$59,652",56.1%,#NAME?,#NAME?,0,Stodo
617,1732457,2018-04-03,2018-08-17,136,19.4,Failed To Raise,Netcapital,Crowdfunding,Equity,Technology/Software,,$100,"$10,000","$105,000","$1,226",1.2%,#NAME?,#NAME?,0,GoPetie
622,1630402,2018-04-04,2018-07-04,91,13.0,Successful Raise,StartEngine,Crowdfunding,Equity,Technology/Software,,$250,"$10,000","$1,070,000","$42,755",4.0%,#NAME?,#NAME?,68,FidoTV
621,1733814,2018-04-04,2018-10-11,190,27.1,Successful Raise,Wefunder,Crowdfunding,SAFE/CN,Consumer Products & Services,,$100,"$50,000","$350,000","$67,879",19.4%,#NAME?,#NAME?,77,Withfriends
625,1734583,2018-04-06,2018-06-18,73,10.4,Successful Raise,Wefunder,Crowdfunding,Revenue Share,Technology/Software,,$100,"$65,000","$100,000","$100,000",100.0%,#NAME?,#NAME?,188,Martingale
624,1733803,2018-04-06,2018-06-28,83,11.9,Successful Raise,NextSeed,Crowdfunding,Debt,"Medical, Health and Well Being",,$100,"$100,000","$175,000","$117,400",67.1%,#NAME?,#NAME?,132,MOB CYCLE
623,1735522,2018-04-06,2018-07-17,102,14.6,Successful Raise,Fundanna,Crowdfunding,SAFE/CN,Other,,$500,"$10,000","$1,070,000","$5,300",0.5%,#NAME?,#NAME?,5,Squirrel Capital Investments
631,1671999,2018-04-09,2018-06-15,67,9.6,Failed To Raise,SeedInvest,CF and Reg D,Debt,Technology/Software,,$500,"$25,000","$1,000,000","$16,600",1.7%,#NAME?,#NAME?,0,EvoShare
630,1734318,2018-04-09,2018-06-08,60,8.6,Failed To Raise,SeedInvest,CF and Reg D,Debt,Technology/Software,,"$1,000","$25,000","$1,070,000","$92,700",8.7%,#NAME?,#NAME?,0,Heleum
629,1715599,2018-04-09,2018-09-01,145,20.7,Successful Raise,Wefunder,Crowdfunding,Other Security Type,Food & Beverage,,$100,"$50,000","$335,000","$65,576",19.6%,#NAME?,#NAME?,38,Full Circle Brewing
628,1733785,2018-04-09,2018-11-22,227,32.4,Failed To Raise,Wefunder,Crowdfunding,SAFE/CN,Consumer Products & Services,,$250,"$50,000","$1,070,000","$15,800",1.5%,#NAME?,#NAME?,19,Gemio
627,1735494,2018-04-09,2018-07-09,91,13.0,Failed To Raise,WunderFund,Crowdfunding,Debt,Other,,$100,"$20,000","$76,500","$5,000",6.5%,#NAME?,#NAME?,3,Mid Century Modern Renovation
626,1735880,2018-04-09,2018-06-29,81,11.6,Failed To Raise,SeedInvest,CF and Reg D,Debt,Technology/Software,,$500,"$25,000","$1,070,000","$23,600",2.2%,#NAME?,#NAME?,0,iMagic Games
632,1730905,2018-04-10,2018-06-04,55,7.9,Successful Raise,Microventures,Crowdfunding,SAFE/CN,Food & Beverage,,$100,"$50,000","$1,070,000","$55,947",5.2%,#NAME?,#NAME?,112,Eight Shires Distillery
639,1732208,2018-04-13,2018-12-14,245,35.0,Successful Raise,Wefunder,Crowdfunding,SAFE/CN,Technology/Software,,$100,"$50,000","$1,070,000","$960,468",89.8%,#NAME?,#NAME?,"1,256",Tesseract
638,1735920,2018-04-13,2018-07-13,91,13.0,Successful Raise,StartEngine,Crowdfunding,Equity,Technology/Software,,$500,"$10,000","$107,000","$10,752",10.0%,#NAME?,#NAME?,15,Lisaiceland
637,1735289,2018-04-13,2018-06-15,63,9.0,Failed To Raise,SeedInvest,CF and Reg D,Debt,Consumer Products & Services,,$500,"$250,000","$500,000","$51,475",10.3%,#NAME?,#NAME?,0,Fundraise Up
636,1722382,2018-04-13,2018-08-31,140,20.0,Successful Raise,Netcapital,CF and Reg D,Equity,Technology/Software,,$102,"$10,000","$1,070,000","$351,176",32.8%,#NAME?,#NAME?,0,Maingear
635,1736977,2018-04-13,2018-06-29,77,11.0,Successful Raise,Netcapital,CF and Reg D,Other Security Type,"Medical, Health and Well Being",,$99,"$10,000","$1,069,950","$157,806",14.7%,#NAME?,#NAME?,0,Intrommune Therapeutics
634,1734622,2018-04-13,2018-07-15,93,13.3,Failed To Raise,Netcapital,Crowdfunding,Other Security Type,"Medical, Health and Well Being",,$100,"$10,000","$1,000,000",$100,0.0%,#NAME?,#NAME?,0,Sterilogy
633,1731813,2018-04-13,2018-06-11,59,8.4,Successful Raise,Microventures,Crowdfunding,Equity,Consumer Products & Services,,$100,"$50,000","$800,000","$256,374",32.0%,#NAME?,#NAME?,540,Sweat Cosmetics
642,1716822,2018-04-16,2018-10-31,198,28.3,Successful Raise,Wefunder,Crowdfunding,SAFE/CN,Consumer Products & Services,"$8,000,000",$100,"$50,000","$107,000","$93,303",87.2%,#NAME?,#NAME?,177,70MillionJobs
641,1736692,2018-04-16,2018-10-31,198,28.3,Successful Raise,Netcapital,CF and Reg D,Equity,Other,,$102,"$10,000","$1,069,997","$204,554",19.1%,#NAME?,#NAME?,0,Berylline
640,1730030,2018-04-16,2018-10-10,177,25.3,Failed To Raise,Wefunder,Crowdfunding,SAFE/CN,Technology/Software,,$100,"$50,000","$107,000","$1,725",1.6%,#NAME?,#NAME?,6,Weeshing
643,1735846,2018-04-18,2018-06-25,68,9.7,Failed To Raise,SeedInvest,CF and Reg D,Equity,"Medical, Health and Well Being","$22,000,000","$1,000","$20,000","$1,070,000","$46,507",4.3%,#NAME?,#NAME?,0,iMovR
646,1736947,2018-04-19,2018-09-14,148,21.1,Successful Raise,StartEngine,Crowdfunding,Equity,Technology/Software,"$10,300,000",$100,"$10,000","$1,070,000","$27,156",2.5%,#NAME?,#NAME?,88,CrowdCoverage
645,1725804,2018-04-19,2018-09-10,144,20.6,Successful Raise,StartEngine,Crowdfunding,Other Security Type,Technology/Software,"$37,700,000",$250,"$10,000","$1,070,000","$152,741",14.3%,#NAME?,#NAME?,136,Minthealth
644,1734957,2018-04-19,2018-09-18,152,21.7,Successful Raise,StartEngine,Crowdfunding,Equity,Technology/Software,"$51,000,000",$500,"$10,000","$1,000,000","$17,500",1.8%,#NAME?,#NAME?,10,SupPorter
653,1736396,2018-04-20,2018-10-19,182,26.0,Successful Raise,Wefunder,Crowdfunding,SAFE/CN,Other,"$1,000,000",$100,"$100,000","$1,000,000","$31,289",3.1%,#NAME?,#NAME?,51,NaturSoil California
652,1736655,2018-04-20,2018-11-13,207,29.6,Successful Raise,StartEngine,Crowdfunding,Other Security Type,Technology/Software,"$40,000,000",$100,"$10,000","$1,070,000","$91,243",8.5%,#NAME?,#NAME?,56,Erndo
651,1736160,2018-04-20,2018-09-17,150,21.4,Failed To Raise,StartEngine,Crowdfunding,Other Security Type,Technology/Software,"$20,000,000",$500,"$10,000","$1,070,000","$42,965",4.0%,#NAME?,#NAME?,23,FreeRange
650,1374584,2018-04-20,2019-04-19,364,52.0,Successful Raise,StartEngine,Crowdfunding,Equity,Technology/Software,,$420,"$10,000","$1,070,000","$726,634",67.9%,#NAME?,#NAME?,863,CannCo Brands
649,1687989,2018-04-20,2018-06-19,60,8.6,Failed To Raise,StartEngine,Crowdfunding,Other Security Type,Film and Video,,$428,"$10,000","$107,000","$6,439",6.0%,#NAME?,#NAME?,9,MetaPipe
648,1736438,2018-04-20,2018-07-19,90,12.9,Successful Raise,StartEngine,Crowdfunding,Other Security Type,Technology/Software,,$250,"$10,000","$1,070,000","$12,260",1.1%,#NAME?,#NAME?,22,One Sphera
647,1737259,2018-04-20,2018-07-18,89,12.7,Failed To Raise,GrowthFountain,Crowdfunding,Equity,Food & Beverage,"$10,000,000",$200,"$25,000","$100,000","$41,302",41.3%,#NAME?,#NAME?,0,Kansas City Brewery
654,1737457,2018-04-21,2018-10-12,174,24.9,Failed To Raise,Wefunder,Crowdfunding,SAFE/CN,Food & Beverage,"$5,000,000",$100,"$50,000","$100,000",$100,0.1%,#NAME?,#NAME?,0,Bali
655,1736684,2018-04-23,2018-07-20,88,12.6,Successful Raise,StartEngine,Crowdfunding,Other Security Type,Technology/Software,"$10,000,000",$100,"$10,000","$107,000","$35,704",33.4%,#NAME?,#NAME?,33,Senclo
658,1733923,2018-04-24,2018-06-25,62,8.9,Failed To Raise,StartEngine,Crowdfunding,Equity,Technology/Software,,$100,"$10,000","$107,000","$7,790",7.3%,#NAME?,#NAME?,26,AR2Find
657,1738158,2018-04-24,2018-10-22,181,25.9,Successful Raise,StartEngine,Crowdfunding,Other Security Type,"Medical, Health and Well Being",,$400,"$10,000","$1,070,000","$122,487",11.4%,#NAME?,#NAME?,103,Citizen Health
656,1737017,2018-04-24,2018-07-25,92,13.1,Successful Raise,Microventures,Crowdfunding,Other Security Type,Food & Beverage,,$400,"$50,000","$1,070,000","$278,027",26.0%,#NAME?,#NAME?,275,Uncle Billy's Taproom
659,1736388,2018-04-25,2018-07-11,77,11.0,Successful Raise,Republic,Crowdfunding,SAFE/CN,Technology/Software,"$5,000,000",$25,"$25,000","$1,070,000","$97,978",9.2%,#NAME?,#NAME?,297,R3 Printing
661,1736392,2018-04-26,2018-10-22,179,25.6,Failed To Raise,Wefunder,Crowdfunding,SAFE/CN,Retail ,"$5,000,000",$100,"$250,000","$1,070,000","$5,102",0.5%,#NAME?,#NAME?,19,Space Goat Productions
660,1736662,2018-04-26,2018-07-25,90,12.9,Successful Raise,StartEngine,Crowdfunding,Debt,Retail ,,$500,"$1,000,000","$107,000","$41,000",38.3%,#NAME?,#NAME?,25,Satterfield's Jewelry Warehouse
662,1736448,2018-04-27,2018-06-29,63,9.0,Successful Raise,SeedInvest,CF and Reg D,Debt,Food & Beverage,"$5,000,000",$500,"$250,000","$1,070,000","$191,422",17.9%,#NAME?,#NAME?,0,Crateful
664,1733819,2018-04-28,2018-06-27,60,8.6,Successful Raise,NextSeed,Crowdfunding,Debt,Food & Beverage,,$100,"$125,000","$275,000","$154,000",56.0%,#NAME?,#NAME?,210,Louie King
663,1618941,2018-04-28,2018-10-22,177,25.3,Successful Raise,Wefunder,Crowdfunding,SAFE/CN,Technology/Software,"$10,000,000",$100,"$50,000","$1,070,000","$207,305",19.4%,#NAME?,#NAME?,301,HigherMe
666,1660948,2018-04-29,2018-09-28,152,21.7,Failed To Raise,Wefunder,Crowdfunding,SAFE/CN,Other,"$7,500,000",$100,"$50,000","$96,000",$100,0.1%,#NAME?,#NAME?,0,Boxx
665,1737460,2018-04-29,2018-10-06,160,22.9,Successful Raise,Wefunder,Crowdfunding,Debt,Food & Beverage,,$100,"$50,000","$107,000","$107,000",100.0%,#NAME?,#NAME?,221,Crooked City Cider
670,1738459,2018-04-30,2018-06-12,43,6.1,Successful Raise,Netcapital,Crowdfunding,Equity,Retail ,"$950,000",$100,"$10,000","$100,000","$13,200",13.2%,#NAME?,#NAME?,0,Lalita
669,1726539,2018-04-30,2018-07-26,87,12.4,Failed To Raise,Republic,Crowdfunding,Other Security Type,"Medical, Health and Well Being","$3,000,000",$25,"$25,000","$100,000",$50,0.1%,#NAME?,#NAME?,1,Halo
668,1725941,2018-04-30,2018-07-30,91,13.0,Successful Raise,Republic,Crowdfunding,Other Security Type,Technology/Software,"$4,000,000",$50,"$50,000","$500,000","$93,950",18.8%,#NAME?,#NAME?,217,Mugatunes
667,1737125,2018-04-30,2018-06-29,60,8.6,Successful Raise,SeedInvest,CF and Reg D,Debt,Technology/Software,"$7,000,000","$1,000","$20,000","$1,070,000","$465,335",43.5%,#NAME?,#NAME?,0,SmartGurlz
672,1731489,2018-05-01,2018-10-27,179,25.6,Successful Raise,Wefunder,Crowdfunding,SAFE/CN,"Medical, Health and Well Being","$20,000,000",$100,"$150,000","$1,070,000","$92,318",8.6%,#NAME?,#NAME?,159,Nemucore Medical Innovations
671,1735360,2018-05-01,2018-07-31,91,13.0,Successful Raise,Republic,Crowdfunding,Other Security Type,Technology/Software,"$6,000,000",$100,"$25,000","$800,000","$146,072",18.3%,#NAME?,#NAME?,263,Parlay
674,1712327,2018-05-03,2018-07-31,89,12.7,Failed To Raise,StartEngine,Crowdfunding,Equity,Consumer Products & Services,"$7,000,000",$250,"$10,000","$1,070,000","$2,810",0.3%,#NAME?,#NAME?,6,Etelligent
673,1741500,2018-05-03,2019-04-29,361,51.6,Successful Raise,StartEngine,Crowdfunding,SAFE/CN,Technology/Software,"$10,000,000",$100,"$10,000","$1,070,000","$74,980",7.0%,#NAME?,#NAME?,213,Wise Power
679,1734994,2018-05-04,2019-04-05,336,48.0,Successful Raise,StartEngine,Crowdfunding,Other Security Type,Technology/Software,"$1,070,000",$500,"$10,000","$1,070,000","$29,800",2.8%,#NAME?,#NAME?,34,JWL Coin
678,1739285,2018-05-04,2018-07-02,59,8.4,Successful Raise,StartEngine,Crowdfunding,SAFE/CN,Technology/Software,"$6,000,000",$150,"$10,000","$107,000","$21,450",20.0%,#NAME?,#NAME?,46,Sharebert
677,1735180,2018-05-04,2018-09-06,125,17.9,Successful Raise,NextSeed,Crowdfunding,Debt,Food & Beverage,,$100,"$200,000","$700,000","$700,000",100.0%,#NAME?,#NAME?,473,Pour Behavior
676,1736164,2018-05-04,2018-10-01,150,21.4,Successful Raise,StartEngine,Crowdfunding,Equity,Food & Beverage,"$39,500,000",$500,"$10,000","$107,000","$68,392",63.9%,#NAME?,#NAME?,66,Titomirov Vodka
675,1737461,2018-05-04,2018-10-30,179,25.6,Successful Raise,Wefunder,Crowdfunding,SAFE/CN,Technology/Software,"$2,000,000",$750,"$50,000","$250,000","$123,350",49.3%,#NAME?,#NAME?,75,Donorsee
682,1739380,2018-05-07,2018-10-31,177,25.3,Successful Raise,Wefunder,Crowdfunding,Revenue Share,Retail ,,$250,"$50,000","$107,000","$74,500",69.6%,#NAME?,#NAME?,123,Saranac Lake Community Store
681,1737933,2018-05-07,2018-06-29,53,7.6,Successful Raise,SeedInvest,CF and Reg D,Debt,Food & Beverage,"$4,000,000","$1,000","$25,000","$1,000,000","$379,722",38.0%,#NAME?,#NAME?,0,Emmer
680,1735918,2018-05-07,2018-11-27,204,29.1,Successful Raise,StartEngine,Crowdfunding,Other Security Type,Technology/Software,,$250,"$10,000","$107,000","$30,000",28.0%,#NAME?,#NAME?,36,Cyrus Productions
684,1738308,2018-05-08,2018-07-21,74,10.6,Successful Raise,Netcapital,Crowdfunding,Equity,"Medical, Health and Well Being","$2,666,691",$101,"$10,000","$106,999","$17,842",16.7%,#NAME?,#NAME?,0,Kare Mobile
683,1739377,2018-05-08,2018-10-07,152,21.7,Failed To Raise,Wefunder,Crowdfunding,SAFE/CN,Technology/Software,"$7,000,000",$100,"$100,000","$1,070,000","$135,351",12.6%,#NAME?,#NAME?,131,Calroo
686,1646532,2018-05-09,2019-01-31,267,38.1,Successful Raise,Netcapital,Crowdfunding,Equity,Technology/Software,"$7,979,646",$95,"$10,000","$106,999",$900,0.8%,#NAME?,#NAME?,0,Player's Health
685,1736304,2018-05-09,2018-07-16,68,9.7,Successful Raise,Microventures,Crowdfunding,Other Security Type,Other,"$5,000,000",$100,"$50,000","$500,000","$140,300",28.1%,#NAME?,#NAME?,428,Primo Wind
688,1737514,2018-05-11,2018-08-09,90,12.9,Failed To Raise,StartEngine,Crowdfunding,Equity,Technology/Software,,$250,"$10,000","$1,070,000","$6,610",0.6%,#NAME?,#NAME?,16,EventJoin
687,1738944,2018-05-11,2018-07-30,80,11.4,Successful Raise,Microventures,Crowdfunding,Other Security Type,Technology/Software,"$3,000,000",$100,"$25,000","$107,000","$63,419",59.3%,#NAME?,#NAME?,201,Pixilated
690,1718518,2018-05-14,2018-11-07,177,25.3,Failed To Raise,Wefunder,Crowdfunding,SAFE/CN,Technology/Software,"$8,000,000",$100,"$50,000","$300,000","$10,980",3.7%,#NAME?,#NAME?,23,SuperdopeTV
689,1674163,2018-05-14,2018-07-31,78,11.1,Successful Raise,Wefunder,Crowdfunding,Equity,Technology/Software,"$19,590,000",$100,"$99,800","$902,000","$901,888",100.0%,#NAME?,#NAME?,"4,503",Legion M
692,1740702,2018-05-15,2018-07-03,49,7.0,Failed To Raise,StartEngine,Crowdfunding,Equity,Technology/Software,,$250,"$10,000","$107,000","$12,300",11.5%,#NAME?,#NAME?,13,Grove Works
691,1735910,2018-05-15,2019-04-29,349,49.9,Successful Raise,StartEngine,Crowdfunding,Other Security Type,Technology/Software,"$36,500,000",$400,"$10,000","$1,070,000","$136,600",12.8%,#NAME?,#NAME?,54,Cen
693,1737856,2018-05-16,2018-10-15,152,21.7,Failed To Raise,StartEngine,Crowdfunding,Other Security Type,Technology/Software,,$100,"$10,000","$107,000","$1,620",1.5%,#NAME?,#NAME?,11,Livingway
694,1738867,2018-05-17,2019-01-23,251,35.9,Successful Raise,Wefunder,Crowdfunding,Other Security Type,Technology/Software,,$500,"$100,000","$1,070,000","$46,562",4.4%,#NAME?,#NAME?,38,Guy Down the Road 
696,1687626,2018-05-18,2018-09-15,120,17.1,Successful Raise,StartEngine,Crowdfunding,Other Security Type,Sports,,$495,"$10,000","$1,070,000","$509,817",47.6%,#NAME?,#NAME?,271,American Ultimate Disc League
695,1741168,2018-05-18,2018-07-02,45,6.4,Successful Raise,StartEngine,Crowdfunding,Other Security Type,Technology/Software,"$1,000,000",$200,"$10,000","$107,000","$12,150",11.4%,#NAME?,#NAME?,17,Green Valley Adventures
699,1730014,2018-05-21,2018-08-17,88,12.6,Successful Raise,StartEngine,Crowdfunding,Other Security Type,Consumer Products & Services,"$2,300,000",$110,"$10,000","$81,400","$51,920",63.8%,#NAME?,#NAME?,58,FireBot Suppression
698,1738735,2018-05-21,2018-11-14,177,25.3,Failed To Raise,Wefunder,Crowdfunding,Equity,Other,"$17,500,000",$100,"$150,000","$1,070,000",$100,0.0%,#NAME?,#NAME?,0,Kailo Energy
697,1739576,2018-05-21,2018-06-14,24,3.4,Successful Raise,Republic,Crowdfunding,Debt,Technology/Software,,$100,"$100,000","$1,070,000","$1,070,000",100.0%,#NAME?,#NAME?,949,Coinvest
702,1673927,2018-05-22,2019-04-30,343,49.0,Successful Raise,Netcapital,Crowdfunding,Other Security Type,Technology/Software,"$5,002,000",$99,"$10,000","$107,000","$11,007",10.3%,#NAME?,#NAME?,0,Swoon City Music
701,1741503,2018-05-22,2018-08-22,92,13.1,Successful Raise,StartEngine,Crowdfunding,Equity,Technology/Software,"$1,000,000",$200,"$10,000","$107,000","$14,300",13.4%,#NAME?,#NAME?,25,EscoBoss
700,1739502,2018-05-22,2018-08-21,91,13.0,Successful Raise,StartEngine,Crowdfunding,Other Security Type,Technology/Software,"$2,600,000",$100,"$10,000","$107,000","$15,911",14.9%,#NAME?,#NAME?,47,LGBTQutie
708,1712427,2018-05-23,2018-07-31,69,9.9,Successful Raise,TruCrowd,Crowdfunding,SAFE/CN,Consumer Products & Services,"$7,800,000",$500,"$10,000","$106,000","$2,000",1.9%,#NAME?,#NAME?,1,Kookaburra Sustainable Solutions
706,1739501,2018-05-23,2018-08-23,92,13.1,Successful Raise,StartEngine,Crowdfunding,Other Security Type,Technology/Software,"$25,100,000",$500,"$10,000","$107,000","$24,290",22.7%,#NAME?,#NAME?,17,Time Token
705,1703016,2018-05-23,2018-08-21,90,12.9,Successful Raise,StartEngine,Crowdfunding,SAFE/CN,Other,"$5,000,000",$500,"$10,000","$107,000","$19,860",18.6%,#NAME?,#NAME?,24,Junto Bicycle Works
704,1741499,2018-05-23,2018-07-23,61,8.7,Successful Raise,StartEngine,Crowdfunding,Other Security Type,Technology/Software,"$600,000",$100,"$10,000","$100,000","$15,800",15.8%,#NAME?,#NAME?,20,Little Starship Productions
703,1736664,2018-05-23,2020-04-29,707,101.0,Currently Raising,StartEngine,Crowdfunding,Other Security Type,Technology/Software,"$18,100,000",$200,"$10,000","$1,070,000","$279,978",26.2%,#NAME?,#NAME?,588,WaterBlocks
713,1741100,2018-05-25,2018-08-23,90,12.9,Failed To Raise,StartEngine,Crowdfunding,Equity,Travel and Adventure,"$3,000,000",$100,"$10,000","$100,000","$2,000",2.0%,#NAME?,#NAME?,5,Farr Hotels & Resorts
712,1738942,2018-05-25,2018-07-13,49,7.0,Successful Raise,SeedInvest,CF and Reg D,Debt,Retail ,"$25,000,000",$500,"$200,000","$600,000","$96,400",16.1%,#NAME?,#NAME?,0,Beauty Park
711,1711652,2018-05-25,2018-10-19,147,21.0,Successful Raise,StartEngine,Crowdfunding,Equity,Food & Beverage,"$10,500,000",$100,"$10,000","$308,000","$87,515",28.4%,#NAME?,#NAME?,109,Baja United Wine
710,1692023,2018-05-25,2018-11-07,166,23.7,Failed To Raise,Wefunder,Crowdfunding,SAFE/CN,Technology/Software,"$15,000,000",$100,"$50,000","$1,070,000","$55,803",5.2%,#NAME?,#NAME?,93,Oneva
709,1720914,2018-05-25,2018-10-27,155,22.1,Failed To Raise,Wefunder,Crowdfunding,Equity,Retail ,"$4,000,000",$100,"$50,000","$1,000,000","$2,200",0.2%,#NAME?,#NAME?,10,Julia Knight
